Scheme,Priority,Run,Batch,Time,Runtime
FS,1,10,B4,205.98562306258827,22.634389234212765
FS,1,10,B4,206.0178789542988,19.64521493136325
FS,1,10,B1,206.14928100258112,104.12086566248134
FS,1,10,B4,206.5688519505784,10.85745972870793
FS,1,10,B4,216.0913710249588,20.822542967018542
FS,1,10,B2,216.1721419543028,54.685372720844384
FS,1,10,B3,216.21386206243187,17.294571829240354
FS,1,10,B3,216.26630297396332,21.075892372987525
FS,1,10,B4,228.21249300614,12.519705502141582
FS,1,10,B4,228.26670994982123,16.881949343027674
FS,1,10,B4,228.2932329690084,14.961581444604034
FS,1,10,B5,228.33335201721638,47.94659457223055
FS,1,10,B1,228.35761704482138,45.09101944447617
FS,1,10,B3,228.4041050588712,23.329551905385586
FS,1,10,B2,228.4256430575624,28.131379640367502
FS,1,10,B3,228.46368700265884,17.787759449643875
FS,1,10,B5,228.48752804566175,26.735080642393385
FS,1,10,B3,228.59352396335453,11.814841714925459
FS,1,10,B4,238.40030399151146,25.502551931494686
FS,1,10,B5,238.4560100035742,59.686552446393634
FS,1,10,B4,238.48439997527748,7.00965724264783
FS,1,10,B4,238.50570700597018,18.112863214154746
FS,1,10,B3,238.54849103372544,14.89900862144148
FS,1,10,B5,246.22222397010773,44.45786408556789
FS,1,10,B2,246.2724819779396,77.82662931912822
FS,1,10,B4,246.30895804148167,11.219932638970574
FS,1,10,B3,246.35139398742467,50.81230008503464
FS,1,10,B3,246.38334300834686,12.448443193709945
FS,1,10,B2,254.91212401539087,43.15351202400964
FS,1,10,B4,254.96907404158264,13.578800733544641
FS,1,10,B4,255.00023702625185,24.844688030940404
FS,1,10,B5,255.02297701314092,49.84554484749667
FS,1,10,B4,261.5797519683838,9.436477625029516
FS,1,10,B4,261.62099395878613,17.94076095014967
FS,1,10,B2,261.65573799517006,60.806052048155244
FS,1,10,B4,261.69094804208726,18.77442498783077
FS,1,10,B5,261.7319429991767,26.563726935527804
FS,1,10,B4,267.77293102350086,7.323284213725951
FS,1,10,B3,267.81782403122634,34.42103028042401
FS,1,10,B1,267.8674280177802,34.37923960171646
FS,1,10,B2,267.8986770333722,47.214155719493334
FS,1,10,B3,267.9327280493453,32.02435186834644
FS,1,10,B4,275.9613790549338,8.360377213935191
FS,1,10,B3,276.0169489774853,30.090371096302153
FS,1,10,B4,276.0465290630236,17.309894811241573
FS,1,10,B3,276.0754380142316,20.45162638783859
FS,1,10,B1,276.43637801520526,80.66840577687826
FS,1,10,B3,276.4671730110422,28.40656851573114
FS,1,10,B4,276.4885190408677,14.277340243400404
FS,1,10,B5,287.4893010593951,56.77682117362743
FS,1,10,B4,287.5484300311655,16.97762871792184
FS,1,10,B4,287.59590396657586,14.058920957550178
FS,1,10,B5,287.7588700503111,32.20759731642636
FS,1,10,B1,294.602166977711,95.94256547270662
FS,1,10,B1,294.6485880529508,82.62556913305501
FS,1,10,B3,300.9891889523715,30.352056360679953
FS,1,10,B3,301.03837803471833,18.263262516482616
FS,1,10,B5,301.0672030504793,44.809367669824645
FS,1,10,B4,301.10770103055984,16.94006770293801
FS,1,10,B4,301.1463739676401,22.81736355547183
FS,1,10,B4,301.1803450062871,16.06270967547567
FS,1,10,B5,301.2091190321371,60.34125928559807
FS,1,10,B3,301.252034958452,21.311254650304992
FS,1,10,B2,301.2855870183557,48.22743125579091
FS,1,10,B4,301.7525019822642,13.945846543450939
FS,1,10,B4,315.09771198034286,19.168850131432098
FS,1,10,B4,315.1399879716337,9.117032927076966
FS,1,10,B3,315.1777139864862,38.43706060654266
FS,1,10,B2,315.20448403898627,45.199733076115756
FS,1,10,B2,315.2299199718982,56.17590948545868
FS,1,10,B2,322.7946580154821,44.97683858251922
FS,1,10,B2,322.84572103526443,87.22874548759711
FS,1,10,B4,322.8738319594413,16.6219057705223
FS,1,10,B3,322.89537403266877,16.29306364170551
FS,1,10,B4,322.93793000280857,14.113320951945447
FS,1,10,B4,322.96144298743457,15.549581591733125
FS,1,10,B3,330.27294697239995,26.84762442142737
FS,1,10,B4,330.32770303543657,8.090325859542286
FS,1,10,B5,330.3987979888916,40.509503040218824
FS,1,10,B4,339.096840005368,13.230648044664747
FS,1,10,B1,339.1651649726555,139.71189368885646
FS,1,10,B3,339.2103479709476,59.150806270832646
FS,1,10,B3,339.2440980533138,18.253182918080398
FS,1,10,B4,339.28231499157846,19.48104958789487
FS,1,10,B5,339.32502300012857,43.5988303115691
FS,1,10,B4,339.3623030278832,13.235232970203022
FS,1,10,B5,339.3989009782672,32.03646793742534
FS,1,10,B4,339.5351200597361,8.525859879462777
FS,1,10,B5,346.8578850151971,79.93945810211797
FS,1,10,B4,346.9255779637024,19.147714212248264
FS,1,10,B2,346.965215052478,36.88732556925217
FS,1,10,B4,347.4054130492732,7.618714352274209
FS,1,10,B4,355.493423063308,10.840654394922419
FS,1,10,B3,355.550057021901,28.505979023039764
FS,1,10,B3,355.59482604730874,50.792629724939914
FS,1,10,B4,355.6237160228193,13.774175614758985
FS,1,10,B5,355.64888804219663,43.90725977840593
FS,1,10,B1,356.2376559711993,76.6527025114219
FS,1,10,B1,356.2791460426524,84.82770351533206
FS,1,10,B2,356.3102000625804,39.42269994468006
FS,1,10,B1,363.0849199835211,63.82561335141429
FS,1,10,B4,363.1701610283926,13.007792173414071
FS,1,10,B4,363.20854199584574,19.901989500283737
FS,1,10,B4,363.2616320392117,10.710793515839725
FS,1,10,B2,376.50650297291577,45.32795506047308
FS,1,10,B3,376.5562679618597,14.72547896696599
FS,1,10,B5,376.5931959496811,40.852889097192495
FS,1,10,B4,376.6176149947569,15.468367747925107
FS,1,10,B5,376.6828529769555,30.174118393536386
FS,1,10,B3,376.708165043965,29.10493373024047
FS,1,10,B3,376.73761299811304,41.93773713974785
FS,1,10,B3,376.77315901964903,29.720380686396446
FS,1,10,B4,376.98365305550396,17.846945807329277
FS,1,10,B5,383.12595803290606,36.8308104834732
FS,1,10,B3,383.21172003634274,22.031195348544934
FS,1,10,B5,383.25645099394023,31.740740122516236
FS,1,10,B2,383.29521706327796,29.930246012705073
FS,1,10,B4,383.642144035548,17.45916768187198
FS,1,10,B3,393.5848530381918,12.20481596397454
FS,1,10,B1,393.6278900364414,35.735115977470066
FS,1,10,B2,393.6638960149139,76.54639838458634
FS,1,10,B5,393.6951740179211,34.820212825122105
FS,1,10,B4,393.7284080311656,20.377211422990776
FS,1,10,B3,403.87946204282343,15.812134868112976
FS,1,10,B4,404.19539203867316,30.612972173033057
FS,1,10,B3,410.67297104746103,29.331984759942593
FS,1,10,B1,410.72646295651793,51.94179656121511
FS,1,10,B2,410.824425984174,47.64717571363112
FS,1,10,B5,418.39329595677555,32.80138552779218
FS,1,10,B3,418.4409889858216,17.35751101904291
FS,1,10,B3,418.47370204050094,32.28526253903607
FS,1,10,B3,418.5064840130508,26.60143710231269
FS,1,10,B2,418.7441080575809,39.25711272722922
FS,1,10,B1,429.4509630417451,60.101839405542925
FS,1,10,B2,429.5089179649949,47.88418651768077
FS,1,10,B3,429.538261028938,48.95348589101746
FS,1,10,B5,429.5667370315641,32.06460316221963
FS,1,10,B1,429.6035959850997,127.82605316030354
FS,1,10,B1,429.62888395413756,82.25728926228949
FS,1,10,B2,429.7626600600779,34.82492487749864
FS,1,10,B3,438.3532439824194,14.396115201928874
FS,1,10,B5,438.4012420196086,50.7094938915087
FS,1,10,B3,438.44604096375406,20.88547406867817
FS,1,10,B5,438.49786499049515,49.54788611882937
FS,1,10,B3,438.53056197986007,22.973340309844254
FS,1,10,B1,438.5617490625009,59.54661582832863
FS,1,10,B2,445.4670660197735,56.82925854771565
FS,1,10,B3,445.49442105926573,21.163395302951923
FS,1,10,B2,445.611892035231,119.8919809801398
FS,1,10,B3,457.63751899357885,34.65260750409358
FS,1,10,B2,457.69421104341745,37.76368967727389
FS,1,10,B2,457.7355399960652,35.74818635457672
FS,1,10,B5,457.77534099761397,36.08434536160083
FS,1,10,B1,457.802343997173,58.72019295758991
FS,1,10,B3,457.944203983061,17.99986158084151
FS,1,10,B3,468.97289296612144,16.464837777847837
FS,1,10,B2,469.5119980024174,35.87399324811603
FS,1,10,B1,478.72392705176026,62.72664328301854
FS,1,10,B5,478.793096030131,35.5073272654792
FS,1,10,B3,478.824888006784,15.507694380674591
FS,1,10,B3,478.8516330299899,43.094793722914496
FS,1,10,B5,478.87430898845196,30.479022785779712
FS,1,10,B3,479.3414700543508,9.6760492988828
FS,1,10,B3,487.5680770492181,47.39350593343231
FS,1,10,B5,487.620436004363,86.40220446970471
FS,1,10,B5,498.82204399909824,30.82491483462787
FS,1,10,B3,498.88736696448177,54.36861372014677
FS,1,10,B3,498.91352804843336,29.54456393660881
FS,1,10,B5,498.9576409570873,110.61641090212305
FS,1,10,B5,498.98816796485335,60.26607202228112
FS,1,10,B1,499.02973405551165,63.07470748951977
FS,1,10,B3,506.7989859962836,24.323414095341235
FS,1,10,B2,506.8593199830502,44.97956098109316
FS,1,10,B1,506.89119996968657,64.13286422207187
FS,1,10,B2,506.92314899060875,70.69252713574214
FS,1,10,B3,506.95393106434494,21.689958103213012
FS,1,10,B3,506.9788600085303,24.78510122605641
FS,1,10,B2,507.61295098345727,37.88160832526866
FS,1,10,B3,515.0079380255193,12.582644438803097
FS,1,10,B1,515.0377269601449,82.15483523064584
FS,1,10,B5,515.0714049814269,29.313934864425057
FS,1,10,B2,522.9455420048907,75.16476234173352
FS,1,10,B3,522.9843540582806,34.77160745374881
FS,1,10,B1,523.0254670605063,86.52365798885154
FS,1,10,B5,523.1244619935751,23.30217135188492
FS,1,10,B3,535.1574829546735,17.593613927439673
FS,1,10,B5,535.1961470441893,40.07790129779072
FS,1,10,B5,535.2267390117049,49.37864272732487
FS,1,10,B1,535.2696540066972,121.82768439276063
FS,1,10,B2,535.323883057572,67.14201882409328
FS,1,10,B3,535.3651790646836,26.211646256361288
FS,1,10,B3,535.3904040530324,26.414863322922592
FS,1,10,B5,545.2785410452634,38.0010044214233
FS,1,10,B3,545.3224440570921,37.04822939619251
FS,1,10,B3,545.35902896896,28.38517183436085
FS,1,10,B2,545.4058990580961,90.60736784201583
FS,1,10,B1,552.2275159601122,88.90864878614329
FS,1,10,B3,552.2610519547015,11.952618418306583
FS,1,10,B5,552.291432977654,31.49594648292255
FS,1,10,B1,560.8140960102901,39.34017727200141
FS,1,10,B3,560.8516910579056,18.434768423346817
FS,1,10,B3,560.9380849637091,24.999984145837256
FS,1,10,B1,568.5112390201539,85.48170198017516
FS,1,10,B3,568.5545740416273,19.07792014976858
FS,1,10,B5,568.5915680369362,42.09500549504925
FS,1,10,B1,568.6235129833221,51.56743230818678
FS,1,10,B5,579.3738729553297,63.03275660126978
FS,1,10,B5,579.4031950645149,38.499679287895134
FS,1,10,B3,579.4674520147964,21.504491320700566
FS,1,10,B3,579.4969679554924,53.62150737582975
FS,1,10,B5,579.5267670182511,33.90690541722633
FS,1,10,B3,579.5647549675778,58.71654795058612
FS,1,10,B5,590.0454639922827,28.482139089041613
FS,1,10,B5,590.0823400588706,88.30494285737888
FS,1,10,B2,590.1170939905569,82.10279576245344
FS,1,10,B5,595.4922649543732,48.71611195845349
FS,1,10,B3,595.5333809833974,28.666798356240804
FS,1,10,B3,595.5642890185118,44.225445722643144
FS,1,10,B5,595.5929920310155,42.456737325098054
FS,1,10,B3,606.229530996643,30.866941947839386
FS,1,10,B3,606.796212028712,54.02860754347249
FS,1,10,B1,606.8406259873882,63.912330273598315
FS,1,10,B3,606.921580969356,25.565412622392444
FS,1,10,B1,612.7953849500045,38.560659576256036
FS,1,10,B5,612.858243053779,16.177324224952386
FS,1,10,B1,612.8936189925298,84.19885764444088
FS,1,10,B3,619.3196270614862,37.98591744253905
FS,1,10,B5,619.3709620274603,31.987680569611975
