FS,20,1,B4,18.735613906756043,10.294406169097824
FS,20,1,B2,31.937157968059182,19.57684239306474
FS,20,1,B2,31.984029919840395,22.913135199656583
FS,20,1,B2,32.03592891804874,24.417295989732416
FS,20,1,B2,32.064880011603236,24.51849229900669
FS,20,1,B4,40.14049097895622,14.326643899609886
FS,20,1,B2,40.21192993968725,28.16343591225515
FS,20,1,B2,48.200423014350235,42.49739533126052
FS,20,1,B2,48.241304932162166,37.65611572735065
FS,20,1,B3,48.28013095539063,38.54883104319632
FS,20,1,B4,57.2521899593994,14.309368060165959
FS,20,1,B1,57.28163290768862,48.970400007770316
FS,20,1,B2,57.318886974826455,50.81480215531447
FS,20,1,B2,57.34549800399691,44.56624471922891
FS,20,1,B2,67.83608498517424,65.03507831058477
FS,20,1,B3,67.86736799404025,14.813533410311399
FS,20,1,B2,67.90482299402356,55.64649902660627
FS,20,1,B2,67.94557301327586,63.88190255468401
FS,20,1,B5,67.97223596367985,62.854632848565686
FS,20,1,B2,76.09009393490851,67.06775221812606
FS,20,1,B2,77.61643291451037,70.97666805766123
FS,20,1,B2,77.72549090441316,67.04498165993262
FS,20,1,B2,83.50909990258515,51.1184801392669
FS,20,1,B2,83.5448820143938,77.64566106273612
FS,20,1,B2,83.58029695227742,73.98763927668135
FS,20,1,B3,83.61918991431594,13.557284988643364
FS,20,1,B2,89.65438790619373,80.53682075566992
FS,20,1,B4,89.7572860121727,23.266805083525384
FS,20,1,B2,96.91788093186915,27.281323414798152
FS,20,1,B2,96.94856696296483,87.22751948131334
FS,20,1,B2,96.97808395139873,88.14320896735984
FS,20,1,B2,97.01123391278088,34.410524727225614
FS,20,1,B2,103.20808296091855,69.25110969020415
FS,20,1,B4,103.2576949801296,7.184475932622929
FS,20,1,B2,103.29589294269681,49.12120399898255
FS,20,1,B2,113.00144193228334,75.70062791493146
FS,20,1,B1,113.04724798537791,108.75542092544205
FS,20,1,B5,113.08154498692602,36.41417008475887
FS,20,1,B2,113.11160493642092,48.93165833136738
FS,20,1,B2,119.8527408996597,72.25367643009493
FS,20,1,B4,119.90177200641483,13.410735205240895
FS,20,1,B2,119.93828497361392,60.982486615109956
FS,20,1,B2,119.96839696075767,40.440844143570274
FS,20,1,B2,127.65464500989765,42.57176732666318
FS,20,1,B2,127.70278193056583,50.64069905157958
FS,20,1,B3,127.74999695830047,34.62204122576791
FS,20,1,B2,127.8544228989631,27.650769525569736
FS,20,1,B2,136.53070898726583,94.8233662382023
FS,20,1,B2,136.5862579550594,47.13297976790211
FS,20,1,B2,136.6361049003899,64.56603520429117
FS,20,1,B2,136.67008094489574,48.19919542600431
FS,20,1,B4,136.7915029404685,16.57165356779386
FS,20,1,B4,146.2506459793076,12.703423258048142
FS,20,1,B2,146.2939369957894,30.63181512014921
FS,20,1,B2,146.3419129140675,40.991117462039924
FS,20,1,B4,153.41496490873396,12.132379230424181
FS,20,1,B2,153.4551439108327,50.345507220919366
FS,20,1,B2,153.4908500034362,29.34926231475885
FS,20,1,B4,153.5179439233616,12.929014586699273
FS,20,1,B3,153.54887093417346,20.42281384295206
FS,20,1,B2,153.57787092216313,56.13599234855181
FS,20,1,B5,153.59973593149334,37.39840641708182
FS,20,1,B3,153.90007698442787,16.816244089955966
FS,20,1,B2,161.8883569026366,57.690787967514325
FS,20,1,B2,161.9224539026618,71.64404809771838
FS,20,1,B2,161.95623495150357,52.32235213114606
FS,20,1,B5,161.984239006415,30.911104765605117
FS,20,1,B2,162.00810694135725,34.1996261149516
FS,20,1,B2,168.80364797543734,50.07024457033825
FS,20,1,B3,168.8380929408595,35.42437499040846
FS,20,1,B4,168.88021095655859,12.42034372977342
FS,20,1,B4,168.91287895850837,9.858423930318741
FS,20,1,B4,169.01921096723527,21.355788423464066
FS,20,1,B5,178.13908599782735,23.184811370769165
FS,20,1,B4,178.19342692382634,17.5085324043038
FS,20,1,B4,178.2352359732613,9.290068249526577
FS,20,1,B1,178.33992594387382,114.31785464199552
FS,20,1,B2,186.5467670140788,95.96060797087954
FS,20,1,B3,186.5779279032722,32.03948659703597
FS,20,1,B3,186.61235400941223,28.33917017927011
FS,20,1,B4,186.64198298938572,6.868646644455207
FS,20,1,B4,186.67348998133093,15.383398972236185
FS,20,1,B4,192.83859198912978,4.93641288203753
FS,20,1,B5,192.87558691576123,50.97613879255763
FS,20,1,B4,192.90823198389262,7.916901623145402
FS,20,1,B4,192.94462690595537,19.39300066678443
FS,20,1,B3,192.97366891987622,24.05100877929746
FS,20,1,B3,192.9975359234959,37.85825828770972
FS,20,1,B2,193.0228869896382,78.81911664037186
FS,20,1,B4,204.05234396457672,11.500102656711586
FS,20,1,B5,204.1268569882959,36.762699943567945
FS,20,1,B2,204.16154200211167,73.86631252846242
FS,20,1,B4,208.86119594797492,16.811872052935477
FS,20,1,B4,208.90352898277342,25.678899700095002
FS,20,1,B4,208.93235900439322,8.379209407227144
FS,20,1,B3,209.03339597862214,33.887983109387854
FS,20,1,B4,209.05394991859794,12.361533893548286
FS,20,1,B4,209.08855297602713,12.846797424089795
FS,20,1,B3,209.11157492082566,18.838063833103014
FS,20,1,B5,215.35695693455637,55.97007304224411
FS,20,1,B5,215.40488093160093,31.941588069032683
FS,20,1,B3,215.4368399642408,25.8402686145323
FS,20,1,B3,215.46042896807194,38.41859889354108
FS,20,1,B4,226.55829100403935,11.86305467189174
FS,20,1,B1,226.59831889905035,73.05024252126204
FS,20,1,B4,226.6318309120834,10.760726797138979
FS,20,1,B5,226.66023194324225,60.141014184564916
FS,20,1,B5,226.68578999582678,31.261723796522297
FS,20,1,B4,226.7064859624952,16.534914993441372
FS,20,1,B4,226.72816994599998,11.339925727026783
FS,20,1,B4,232.93175897561014,17.94796885506363
FS,20,1,B3,232.95680596493185,12.031294407777951
FS,20,1,B4,239.5457619568333,24.064856749712998
FS,20,1,B4,239.58285700064152,10.862335922199337
FS,20,1,B5,239.62132900487632,42.72027755865803
FS,20,1,B4,239.66518393717706,7.43156556154318
FS,20,1,B5,247.35594890080392,30.07594449901277
FS,20,1,B3,247.39440996199846,49.737078433266916
FS,20,1,B4,247.4228619830683,13.340312082160626
FS,20,1,B3,247.459172969684,49.332940589582805
FS,20,1,B3,247.76771396864206,36.714793652609
FS,20,1,B4,247.79530591331422,18.410352009362512
FS,20,1,B3,256.9902800023556,39.825285301649224
FS,20,1,B5,257.02690496109426,35.56925155384653
FS,20,1,B5,257.055212976411,38.583337629225916
FS,20,1,B4,257.09138391539454,14.496926859226889
FS,20,1,B4,257.1292999200523,11.335593054965498
FS,20,1,B4,257.153571001254,7.802335384587811
FS,20,1,B4,257.1901149349287,15.697677373555447
FS,20,1,B4,257.2608449263498,10.201147170486973
FS,20,1,B3,257.7715819934383,40.78622366250125
FS,20,1,B5,257.79471290297806,29.91605493749479
FS,20,1,B4,268.14780896529555,7.641510060940132
FS,20,1,B3,268.18948693107814,18.329992576126124
FS,20,1,B4,268.2221499271691,8.831499327873015
FS,20,1,B4,268.2594229700044,16.605186499672776
FS,20,1,B4,268.28715100418776,8.278756306732381
FS,20,1,B1,268.3199489256367,85.20966141704278
FS,20,1,B1,268.35173193830997,125.31326147683706
