FS,5,1,B4,18.6625620117411,12.055658001669261
FS,5,1,B4,18.712530960328877,13.019191575028678
FS,5,1,B4,30.058384989388287,20.290985209772916
FS,5,1,B3,30.1317140692845,24.054473389232534
FS,5,1,B4,30.167642049491405,7.499871711139675
FS,5,1,B2,30.207011965103447,19.014449538129387
FS,5,1,B3,30.34235700033605,23.68466488502632
FS,5,1,B2,40.41057999711484,31.225767125399983
FS,5,1,B3,40.49507505260408,31.967328944354037
FS,5,1,B2,40.5397389549762,32.6731846419217
FS,5,1,B2,40.58352403808385,29.305781398000267
FS,5,1,B2,40.61806306708604,31.090877817548748
FS,5,1,B5,40.65497301053256,34.09305853010539
FS,5,1,B5,40.679943980649114,38.474052295753204
FS,5,1,B4,48.328750068321824,25.219722741878854
FS,5,1,B5,48.36922895628959,40.50526846138741
FS,5,1,B4,48.394226003438234,16.07236929875756
FS,5,1,B2,48.431465052999556,38.57368732713657
FS,5,1,B4,48.47068898379803,11.110913587400633
FS,5,1,B2,57.54845996852964,44.62422131970625
FS,5,1,B3,57.59801296517253,19.09260717834255
FS,5,1,B2,57.62711598072201,56.92819180638775
FS,5,1,B2,57.649489026516676,53.664595130485715
FS,5,1,B3,57.68139404244721,20.553297617776384
FS,5,1,B2,57.796758017502725,46.44745158522794
FS,5,1,B4,66.79216597694904,14.64390230151726
FS,5,1,B3,66.8537940364331,19.059273154481506
FS,5,1,B2,66.88149098772556,59.51626115350118
FS,5,1,B2,66.91588403191417,60.19593420478689
FS,5,1,B4,66.97086698841304,15.237353273240853
FS,5,1,B2,66.9990669703111,55.73072812726994
FS,5,1,B4,74.72977403085679,19.746935416782442
FS,5,1,B4,82.99810695461929,9.038134783279556
FS,5,1,B3,83.04926799610257,16.215687570323794
FS,5,1,B4,83.15220905933529,7.162551572702201
FS,5,1,B4,83.17634603008628,14.528303064140992
FS,5,1,B3,90.24842595681548,27.664636041143947
FS,5,1,B2,90.30427900142968,28.41489781767276
FS,5,1,B3,90.3431159676984,15.026576203083769
FS,5,1,B4,97.30100398883224,11.942633831895314
FS,5,1,B5,97.3593620583415,51.37261493959788
FS,5,1,B2,97.39820496179163,63.37390202892057
FS,5,1,B2,97.41949802264571,41.26010711295512
FS,5,1,B2,97.46004198677838,38.18327988612918
FS,5,1,B2,97.48708305414766,20.846491541007314
FS,5,1,B2,97.52562805078924,33.24076433366972
FS,5,1,B4,98.19271403830498,14.767439320841314
FS,5,1,B2,105.53301498293877,30.510483914320698
FS,5,1,B4,105.59882898814976,21.87382190174525
FS,5,1,B2,105.63355300109833,57.53528002824941
FS,5,1,B4,111.81117396336049,9.628306113236787
FS,5,1,B4,111.86033103149384,9.99745224644724
FS,5,1,B3,111.90531600732356,15.472889824316368
FS,5,1,B1,112.26458696182817,110.72848606166015
FS,5,1,B5,124.50069095939398,66.75534460778265
