FS,10,1,B4,16.027849982492626,8.368279691685787
FS,10,1,B2,26.28034702502191,18.098020737558745
FS,10,1,B4,26.355850975960493,17.35996315798053
FS,10,1,B2,27.579711051657796,24.19381758621017
FS,10,1,B4,34.08941498491913,13.371285435985724
FS,10,1,B2,34.14943302050233,27.805298040587445
FS,10,1,B3,34.19228096026927,28.546905705538517
FS,10,1,B2,34.22743105329573,29.872330538836362
FS,10,1,B2,34.28301902022213,24.733076629245133
FS,10,1,B2,34.46087602060288,30.31943369970375
FS,10,1,B5,34.49064795859158,29.535653999840648
FS,10,1,B2,34.57233204971999,31.99866135034194
FS,10,1,B4,42.90978703647852,14.747189026578306
FS,10,1,B2,42.96294995583594,34.96452053682121
FS,10,1,B2,43.00222103483975,36.040635436643996
FS,10,1,B2,43.03678800351918,32.632933176387176
FS,10,1,B3,60.319526004604995,16.130821014110612
FS,10,1,B4,60.37413596641272,18.894560901788168
FS,10,1,B5,60.413466999307275,21.91140454485948
FS,10,1,B2,66.6367900557816,57.159130997871
FS,10,1,B2,66.69177999719977,60.82642647383686
FS,10,1,B5,66.74086605198681,62.47182547781367
FS,10,1,B2,66.77782896440476,57.08387459615253
FS,10,1,B2,66.81063503492624,58.18309172246028
FS,10,1,B4,66.97998498566449,23.640069450863336
FS,10,1,B2,74.27735696546733,68.20880729451459
FS,10,1,B2,74.31325502693653,69.23000591985507
FS,10,1,B2,74.34785296209157,40.762086249541746
FS,10,1,B2,74.36771702487022,61.81067502726537
FS,10,1,B2,74.4065239559859,26.002308954727628
FS,10,1,B2,82.54181395750493,50.05009885512207
FS,10,1,B2,82.59505999740213,44.26555476806895
FS,10,1,B4,82.63647498097271,13.082346034734751
FS,10,1,B4,82.66168599948287,15.605605527375715
FS,10,1,B5,91.39613702427596,28.43976153637054
FS,10,1,B2,91.43946203403175,47.60816570188118
FS,10,1,B2,91.4636820089072,54.641151015265876
FS,10,1,B3,103.46537397708744,34.07484801154993
FS,10,1,B5,103.51517400704324,33.09233279447719
FS,10,1,B2,103.56559394858778,25.778618869271497
FS,10,1,B3,103.61077694687992,100.59408849213844
FS,10,1,B1,111.83021299075335,106.15853330959251
FS,10,1,B4,111.88375996425748,23.78346920595262
FS,10,1,B2,111.9076720206067,37.988478177625744
FS,10,1,B2,111.94689094554633,32.99342226129522
FS,10,1,B2,111.96631100028753,58.9685495132694
FS,10,1,B2,121.19031499605626,53.74746213638188
FS,10,1,B4,121.249019051902,30.282483682229493
FS,10,1,B2,121.27649097237736,71.94985861124532
FS,10,1,B2,121.29781499970704,44.65792946365856
