deadline_success_ratio,execution_time,log,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.1,50.8964040279,True,0.786620458333,0.7875,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,3.0,0.363847657153,0.409076704299,0.6,1200.0
0.15625,50.8964040279,True,0.786620458333,0.7875,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,3.0,0.363847657153,0.409076704299,0.8,1200.0
0.1875,50.8964040279,True,0.786620458333,0.7875,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,3.0,0.363847657153,0.409076704299,1.0,1200.0
0.0,665.689607859,True,0.969266602295,0.978602492064,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,4.0,0.159693841887,0.134155438946,0.0,1200.0
0.1625,665.689607859,True,0.969266602295,0.978602492064,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,4.0,0.159693841887,0.134155438946,0.2,1200.0
0.38125,665.689607859,True,0.969266602295,0.978602492064,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,4.0,0.159693841887,0.134155438946,0.4,1200.0
0.51875,665.689607859,True,0.969266602295,0.978602492064,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,4.0,0.159693841887,0.134155438946,0.6,1200.0
0.5875,665.689607859,True,0.969266602295,0.978602492064,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,4.0,0.159693841887,0.134155438946,0.8,1200.0
0.66875,665.689607859,True,0.969266602295,0.978602492064,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,4.0,0.159693841887,0.134155438946,1.0,1200.0
0.0,26.9648420811,True,0.961154951328,0.95763119296,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,4.0,0.182600500181,0.198740356519,0.0,1200.0
0.16875,26.9648420811,True,0.961154951328,0.95763119296,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,4.0,0.182600500181,0.198740356519,0.2,1200.0
0.35,26.9648420811,True,0.961154951328,0.95763119296,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,4.0,0.182600500181,0.198740356519,0.4,1200.0
