deadline_success_ratio,execution_time,log,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.371875,102.316550016,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,3.0,0.0,0.0,0.2,2400.0
0.6125,102.316550016,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,3.0,0.0,0.0,0.4,2400.0
0.678125,102.316550016,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,3.0,0.0,0.0,0.6,2400.0
0.73125,102.316550016,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,3.0,0.0,0.0,0.8,2400.0
0.740625,102.316550016,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,3.0,0.0,0.0,1.0,2400.0
0.0,88.8118729591,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,3.0,0.0,0.0,0.0,2400.0
0.03125,88.8118729591,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,3.0,0.0,0.0,0.2,2400.0
0.0625,88.8118729591,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,3.0,0.0,0.0,0.4,2400.0
0.15625,88.8118729591,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,3.0,0.0,0.0,0.6,2400.0
0.25625,88.8118729591,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,3.0,0.0,0.0,0.8,2400.0
0.434375,88.8118729591,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,3.0,0.0,0.0,1.0,2400.0
0.0,3048.19187689,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,aware,3.0,0.0,0.0,0.0,2400.0
0.15,3048.19187689,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,aware,3.0,0.0,0.0,0.2,2400.0
0.340625,3048.19187689,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,aware,3.0,0.0,0.0,0.4,2400.0
0.4,3048.19187689,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,aware,3.0,0.0,0.0,0.6,2400.0
0.475,3048.19187689,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,aware,3.0,0.0,0.0,0.8,2400.0
0.525,3048.19187689,False,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,aware,3.0,0.0,0.0,1.0,2400.0
0.0,152.667443991,False,0.264565425024,0.997581024631,0.0,1.0,4200.0,3839.0,317.0,200.0,deadline,4.0,0.441035911759,0.0430006467435,0.0,2400.0
0.192429022082,152.667443991,False,0.264565425024,0.997581024631,0.0,1.0,4200.0,3839.0,317.0,200.0,deadline,4.0,0.441035911759,0.0430006467435,0.2,2400.0
0.334384858044,152.667443991,False,0.264565425024,0.997581024631,0.0,1.0,4200.0,3839.0,317.0,200.0,deadline,4.0,0.441035911759,0.0430006467435,0.4,2400.0
0.422712933754,152.667443991,False,0.264565425024,0.997581024631,0.0,1.0,4200.0,3839.0,317.0,200.0,deadline,4.0,0.441035911759,0.0430006467435,0.6,2400.0
0.476340694006,152.667443991,False,0.264565425024,0.997581024631,0.0,1.0,4200.0,3839.0,317.0,200.0,deadline,4.0,0.441035911759,0.0430006467435,0.8,2400.0
0.517350157729,152.667443991,False,0.264565425024,0.997581024631,0.0,1.0,4200.0,3839.0,317.0,200.0,deadline,4.0,0.441035911759,0.0430006467435,1.0,2400.0
0.0,88.7223801613,False,0.998902237714,0.934947889321,1.0,1.0,4200.0,3839.0,317.0,200.0,fair,4.0,0.0225922221732,0.185796474872,0.0,2400.0
0.0,88.7223801613,False,0.998902237714,0.934947889321,1.0,1.0,4200.0,3839.0,317.0,200.0,fair,4.0,0.0225922221732,0.185796474872,0.2,2400.0
0.01261829653,88.7223801613,False,0.998902237714,0.934947889321,1.0,1.0,4200.0,3839.0,317.0,200.0,fair,4.0,0.0225922221732,0.185796474872,0.4,2400.0
0.0725552050473,88.7223801613,False,0.998902237714,0.934947889321,1.0,1.0,4200.0,3839.0,317.0,200.0,fair,4.0,0.0225922221732,0.185796474872,0.6,2400.0
0.157728706625,88.7223801613,False,0.998902237714,0.934947889321,1.0,1.0,4200.0,3839.0,317.0,200.0,fair,4.0,0.0225922221732,0.185796474872,0.8,2400.0
0.296529968454,88.7223801613,False,0.998902237714,0.934947889321,1.0,1.0,4200.0,3839.0,317.0,200.0,fair,4.0,0.0225922221732,0.185796474872,1.0,2400.0
0.0,8112.3279438,False,0.690240514023,0.93379477263,1.0,1.0,4200.0,3839.0,317.0,200.0,aware,4.0,0.462261333289,0.248559438119,0.0,2400.0
0.0441640378549,8112.3279438,False,0.690240514023,0.93379477263,1.0,1.0,4200.0,3839.0,317.0,200.0,aware,4.0,0.462261333289,0.248559438119,0.2,2400.0
0.0725552050473,8112.3279438,False,0.690240514023,0.93379477263,1.0,1.0,4200.0,3839.0,317.0,200.0,aware,4.0,0.462261333289,0.248559438119,0.4,2400.0
0.110410094637,8112.3279438,False,0.690240514023,0.93379477263,1.0,1.0,4200.0,3839.0,317.0,200.0,aware,4.0,0.462261333289,0.248559438119,0.6,2400.0
0.157728706625,8112.3279438,False,0.690240514023,0.93379477263,1.0,1.0,4200.0,3839.0,317.0,200.0,aware,4.0,0.462261333289,0.248559438119,0.8,2400.0
0.179810725552,8112.3279438,False,0.690240514023,0.93379477263,1.0,1.0,4200.0,3839.0,317.0,200.0,aware,4.0,0.462261333289,0.248559438119,1.0,2400.0
0.003125,150.936943054,False,0.00103092783505,0.997648593561,0.0,1.0,4200.0,3880.0,320.0,200.0,deadline,5.0,0.0320915101366,0.041997461887,0.0,2400.0
0.4125,150.936943054,False,0.00103092783505,0.997648593561,0.0,1.0,4200.0,3880.0,320.0,200.0,deadline,5.0,0.0320915101366,0.041997461887,0.2,2400.0
0.6125,150.936943054,False,0.00103092783505,0.997648593561,0.0,1.0,4200.0,3880.0,320.0,200.0,deadline,5.0,0.0320915101366,0.041997461887,0.4,2400.0
0.721875,150.936943054,False,0.00103092783505,0.997648593561,0.0,1.0,4200.0,3880.0,320.0,200.0,deadline,5.0,0.0320915101366,0.041997461887,0.6,2400.0
0.78125,150.936943054,False,0.00103092783505,0.997648593561,0.0,1.0,4200.0,3880.0,320.0,200.0,deadline,5.0,0.0320915101366,0.041997461887,0.8,2400.0
0.809375,150.936943054,False,0.00103092783505,0.997648593561,0.0,1.0,4200.0,3880.0,320.0,200.0,deadline,5.0,0.0320915101366,0.041997461887,1.0,2400.0
0.0,86.6870079041,False,0.998304725601,0.928253353225,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,5.0,0.0368294984378,0.199941225922,0.0,2400.0
0.0,86.6870079041,False,0.998304725601,0.928253353225,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,5.0,0.0368294984378,0.199941225922,0.2,2400.0
0.00625,86.6870079041,False,0.998304725601,0.928253353225,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,5.0,0.0368294984378,0.199941225922,0.4,2400.0
0.0375,86.6870079041,False,0.998304725601,0.928253353225,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,5.0,0.0368294984378,0.199941225922,0.6,2400.0
0.146875,86.6870079041,False,0.998304725601,0.928253353225,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,5.0,0.0368294984378,0.199941225922,0.8,2400.0
0.321875,86.6870079041,False,0.998304725601,0.928253353225,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,5.0,0.0368294984378,0.199941225922,1.0,2400.0
0.0,25868.327054,False,0.10618556701,0.113881547396,0.0,0.0,4200.0,3880.0,320.0,200.0,aware,5.0,0.308074978486,0.316451842448,0.0,2400.0
0.009375,25868.327054,False,0.10618556701,0.113881547396,0.0,0.0,4200.0,3880.0,320.0,200.0,aware,5.0,0.308074978486,0.316451842448,0.2,2400.0
0.015625,25868.327054,False,0.10618556701,0.113881547396,0.0,0.0,4200.0,3880.0,320.0,200.0,aware,5.0,0.308074978486,0.316451842448,0.4,2400.0
0.015625,25868.327054,False,0.10618556701,0.113881547396,0.0,0.0,4200.0,3880.0,320.0,200.0,aware,5.0,0.308074978486,0.316451842448,0.6,2400.0
0.025,25868.327054,False,0.10618556701,0.113881547396,0.0,0.0,4200.0,3880.0,320.0,200.0,aware,5.0,0.308074978486,0.316451842448,0.8,2400.0
0.0375,25868.327054,False,0.10618556701,0.113881547396,0.0,0.0,4200.0,3880.0,320.0,200.0,aware,5.0,0.308074978486,0.316451842448,1.0,2400.0
0.015873015873,609.769598961,False,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,200.0,deadline,6.0,0.0,0.0,0.0,2400.0
0.377777777778,609.769598961,False,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,200.0,deadline,6.0,0.0,0.0,0.2,2400.0
0.565079365079,609.769598961,False,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,200.0,deadline,6.0,0.0,0.0,0.4,2400.0
0.622222222222,609.769598961,False,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,200.0,deadline,6.0,0.0,0.0,0.6,2400.0
0.67619047619,609.769598961,False,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,200.0,deadline,6.0,0.0,0.0,0.8,2400.0
0.698412698413,609.769598961,False,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,200.0,deadline,6.0,0.0,0.0,1.0,2400.0
0.00634920634921,620.352823019,False,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,200.0,fair,6.0,0.0,0.0,0.0,2400.0
0.142857142857,620.352823019,False,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,200.0,fair,6.0,0.0,0.0,0.2,2400.0
0.228571428571,620.352823019,False,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,200.0,fair,6.0,0.0,0.0,0.4,2400.0
0.311111111111,620.352823019,False,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,200.0,fair,6.0,0.0,0.0,0.6,2400.0
0.415873015873,620.352823019,False,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,200.0,fair,6.0,0.0,0.0,0.8,2400.0
0.549206349206,620.352823019,False,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,200.0,fair,6.0,0.0,0.0,1.0,2400.0
