deadline_success_ratio,execution_time,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.593059936909,160.322365999,0.999565859165,0.976896317878,1.0,1.0,4200.0,3839.0,317.0,300.0,fair,4.0,0.0156787965651,0.114039686137,1.0,2400.0
0.00315457413249,165.556273937,0.994981331944,0.9845360292,1.0,1.0,4200.0,3839.0,317.0,300.0,saware,4.0,0.0528539941807,0.065617016343,0.0,2400.0
0.0883280757098,165.556273937,0.994981331944,0.9845360292,1.0,1.0,4200.0,3839.0,317.0,300.0,saware,4.0,0.0528539941807,0.065617016343,0.2,2400.0
0.299684542587,165.556273937,0.994981331944,0.9845360292,1.0,1.0,4200.0,3839.0,317.0,300.0,saware,4.0,0.0528539941807,0.065617016343,0.4,2400.0
0.438485804416,165.556273937,0.994981331944,0.9845360292,1.0,1.0,4200.0,3839.0,317.0,300.0,saware,4.0,0.0528539941807,0.065617016343,0.6,2400.0
0.564668769716,165.556273937,0.994981331944,0.9845360292,1.0,1.0,4200.0,3839.0,317.0,300.0,saware,4.0,0.0528539941807,0.065617016343,0.8,2400.0
0.652996845426,165.556273937,0.994981331944,0.9845360292,1.0,1.0,4200.0,3839.0,317.0,300.0,saware,4.0,0.0528539941807,0.065617016343,1.0,2400.0
0.009375,255.11658287,0.0,0.873460958026,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,5.0,0.0,0.331279095205,0.0,2400.0
0.43125,255.11658287,0.0,0.873460958026,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,5.0,0.0,0.331279095205,0.2,2400.0
0.646875,255.11658287,0.0,0.873460958026,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,5.0,0.0,0.331279095205,0.4,2400.0
0.75,255.11658287,0.0,0.873460958026,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,5.0,0.0,0.331279095205,0.6,2400.0
0.80625,255.11658287,0.0,0.873460958026,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,5.0,0.0,0.331279095205,0.8,2400.0
0.853125,255.11658287,0.0,0.873460958026,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,5.0,0.0,0.331279095205,1.0,2400.0
0.0,141.628265858,0.998656633188,0.93188080557,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,5.0,0.0306404473764,0.191744867049,0.0,2400.0
0.0,141.628265858,0.998656633188,0.93188080557,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,5.0,0.0306404473764,0.191744867049,0.2,2400.0
0.0125,141.628265858,0.998656633188,0.93188080557,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,5.0,0.0306404473764,0.191744867049,0.4,2400.0
0.05,141.628265858,0.998656633188,0.93188080557,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,5.0,0.0306404473764,0.191744867049,0.6,2400.0
0.15,141.628265858,0.998656633188,0.93188080557,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,5.0,0.0306404473764,0.191744867049,0.8,2400.0
0.375,141.628265858,0.998656633188,0.93188080557,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,5.0,0.0306404473764,0.191744867049,1.0,2400.0
0.0,229.482239962,0.949878533077,0.978502139095,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,5.0,0.200657895282,0.0744939293333,0.0,2400.0
0.0,229.482239962,0.949878533077,0.978502139095,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,5.0,0.200657895282,0.0744939293333,0.2,2400.0
0.009375,229.482239962,0.949878533077,0.978502139095,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,5.0,0.200657895282,0.0744939293333,0.4,2400.0
0.025,229.482239962,0.949878533077,0.978502139095,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,5.0,0.200657895282,0.0744939293333,0.6,2400.0
