deadline_success_ratio,execution_time,log,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.4,982.820239782,True,0.995048014653,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,2.0,0.0534960274007,0.0,0.4,1200.0
0.54375,982.820239782,True,0.995048014653,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,2.0,0.0534960274007,0.0,0.6,1200.0
0.6625,982.820239782,True,0.995048014653,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,2.0,0.0534960274007,0.0,0.8,1200.0
0.7125,982.820239782,True,0.995048014653,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,2.0,0.0534960274007,0.0,1.0,1200.0
0.0,58.9609150887,True,0.995909248322,0.888450288757,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,4.0,0.0495430032409,0.24329595995,0.0,1200.0
0.0,58.9609150887,True,0.995909248322,0.888450288757,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,4.0,0.0495430032409,0.24329595995,0.2,1200.0
0.01875,58.9609150887,True,0.995909248322,0.888450288757,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,4.0,0.0495430032409,0.24329595995,0.4,1200.0
0.05,58.9609150887,True,0.995909248322,0.888450288757,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,4.0,0.0495430032409,0.24329595995,0.6,1200.0
0.14375,58.9609150887,True,0.995909248322,0.888450288757,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,4.0,0.0495430032409,0.24329595995,0.8,1200.0
0.30625,58.9609150887,True,0.995909248322,0.888450288757,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,4.0,0.0495430032409,0.24329595995,1.0,1200.0
0.0,65.9841330051,True,0.997260396209,0.920225646835,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,3.0,0.0346540526851,0.212895435206,0.0,1200.0
0.0,65.9841330051,True,0.997260396209,0.920225646835,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,3.0,0.0346540526851,0.212895435206,0.2,1200.0
0.025,65.9841330051,True,0.997260396209,0.920225646835,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,3.0,0.0346540526851,0.212895435206,0.4,1200.0
0.05625,65.9841330051,True,0.997260396209,0.920225646835,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,3.0,0.0346540526851,0.212895435206,0.6,1200.0
0.1625,65.9841330051,True,0.997260396209,0.920225646835,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,3.0,0.0346540526851,0.212895435206,0.8,1200.0
0.35,65.9841330051,True,0.997260396209,0.920225646835,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,3.0,0.0346540526851,0.212895435206,1.0,1200.0
0.0,66.2047009468,True,0.961154951328,0.95763119296,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,4.0,0.182600500181,0.198740356519,0.0,1200.0
0.16875,66.2047009468,True,0.961154951328,0.95763119296,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,4.0,0.182600500181,0.198740356519,0.2,1200.0
0.35,66.2047009468,True,0.961154951328,0.95763119296,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,4.0,0.182600500181,0.198740356519,0.4,1200.0
0.48125,66.2047009468,True,0.961154951328,0.95763119296,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,4.0,0.182600500181,0.198740356519,0.6,1200.0
0.54375,66.2047009468,True,0.961154951328,0.95763119296,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,4.0,0.182600500181,0.198740356519,0.8,1200.0
0.58125,66.2047009468,True,0.961154951328,0.95763119296,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,4.0,0.182600500181,0.198740356519,1.0,1200.0
0.0,70.678426981,True,0.785203538777,0.994843274663,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,4.0,0.410634822513,0.065023832367,0.0,1200.0
0.48125,70.678426981,True,0.785203538777,0.994843274663,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,4.0,0.410634822513,0.065023832367,0.2,1200.0
0.675,70.678426981,True,0.785203538777,0.994843274663,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,4.0,0.410634822513,0.065023832367,0.4,1200.0
0.7125,70.678426981,True,0.785203538777,0.994843274663,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,4.0,0.410634822513,0.065023832367,0.6,1200.0
0.75625,70.678426981,True,0.785203538777,0.994843274663,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,4.0,0.410634822513,0.065023832367,0.8,1200.0
0.81875,70.678426981,True,0.785203538777,0.994843274663,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,4.0,0.410634822513,0.065023832367,1.0,1200.0
0.0,92.8155040741,True,0.786620458333,0.7875,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,3.0,0.363847657153,0.409076704299,0.0,1200.0
0.05,92.8155040741,True,0.786620458333,0.7875,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,3.0,0.363847657153,0.409076704299,0.2,1200.0
0.0875,92.8155040741,True,0.786620458333,0.7875,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,3.0,0.363847657153,0.409076704299,0.4,1200.0
0.1,92.8155040741,True,0.786620458333,0.7875,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,3.0,0.363847657153,0.409076704299,0.6,1200.0
0.15625,92.8155040741,True,0.786620458333,0.7875,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,3.0,0.363847657153,0.409076704299,0.8,1200.0
0.1875,92.8155040741,True,0.786620458333,0.7875,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,3.0,0.363847657153,0.409076704299,1.0,1200.0
0.0,105.518877029,True,0.442213114754,1.0,0.0,1.0,2600.0,2440.0,160.0,200.0,deadline,3.0,0.496649449706,0.0,0.0,1200.0
0.3,105.518877029,True,0.442213114754,1.0,0.0,1.0,2600.0,2440.0,160.0,200.0,deadline,3.0,0.496649449706,0.0,0.2,1200.0
0.48125,105.518877029,True,0.442213114754,1.0,0.0,1.0,2600.0,2440.0,160.0,200.0,deadline,3.0,0.496649449706,0.0,0.4,1200.0
0.56875,105.518877029,True,0.442213114754,1.0,0.0,1.0,2600.0,2440.0,160.0,200.0,deadline,3.0,0.496649449706,0.0,0.6,1200.0
0.66875,105.518877029,True,0.442213114754,1.0,0.0,1.0,2600.0,2440.0,160.0,200.0,deadline,3.0,0.496649449706,0.0,0.8,1200.0
0.71875,105.518877029,True,0.442213114754,1.0,0.0,1.0,2600.0,2440.0,160.0,200.0,deadline,3.0,0.496649449706,0.0,1.0,1200.0
0.0,60.1115880013,True,0.996216436275,0.867823053837,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,5.0,0.0499554507461,0.278123252482,0.0,1200.0
0.0,60.1115880013,True,0.996216436275,0.867823053837,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,5.0,0.0499554507461,0.278123252482,0.2,1200.0
0.0125,60.1115880013,True,0.996216436275,0.867823053837,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,5.0,0.0499554507461,0.278123252482,0.4,1200.0
0.03125,60.1115880013,True,0.996216436275,0.867823053837,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,5.0,0.0499554507461,0.278123252482,0.6,1200.0
0.1125,60.1115880013,True,0.996216436275,0.867823053837,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,5.0,0.0499554507461,0.278123252482,0.8,1200.0
0.35,60.1115880013,True,0.996216436275,0.867823053837,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,5.0,0.0499554507461,0.278123252482,1.0,1200.0
0.00625,78.5619139671,True,0.467759562842,0.994273635264,0.0,1.0,2600.0,2440.0,160.0,200.0,deadline,5.0,0.498868198556,0.0722067118827,0.0,1200.0
0.49375,78.5619139671,True,0.467759562842,0.994273635264,0.0,1.0,2600.0,2440.0,160.0,200.0,deadline,5.0,0.498868198556,0.0722067118827,0.2,1200.0
0.75625,78.5619139671,True,0.467759562842,0.994273635264,0.0,1.0,2600.0,2440.0,160.0,200.0,deadline,5.0,0.498868198556,0.0722067118827,0.4,1200.0
0.825,78.5619139671,True,0.467759562842,0.994273635264,0.0,1.0,2600.0,2440.0,160.0,200.0,deadline,5.0,0.498868198556,0.0722067118827,0.6,1200.0
0.8875,78.5619139671,True,0.467759562842,0.994273635264,0.0,1.0,2600.0,2440.0,160.0,200.0,deadline,5.0,0.498868198556,0.0722067118827,0.8,1200.0
0.90625,78.5619139671,True,0.467759562842,0.994273635264,0.0,1.0,2600.0,2440.0,160.0,200.0,deadline,5.0,0.498868198556,0.0722067118827,1.0,1200.0
0.0,74.2320489883,True,0.718237823803,0.544469249135,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,5.0,0.424816844128,0.497379138925,0.0,1200.0
0.0875,74.2320489883,True,0.718237823803,0.544469249135,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,5.0,0.424816844128,0.497379138925,0.2,1200.0
0.16875,74.2320489883,True,0.718237823803,0.544469249135,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,5.0,0.424816844128,0.497379138925,0.4,1200.0
0.2,74.2320489883,True,0.718237823803,0.544469249135,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,5.0,0.424816844128,0.497379138925,0.6,1200.0
0.25,74.2320489883,True,0.718237823803,0.544469249135,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,5.0,0.424816844128,0.497379138925,0.8,1200.0
0.28125,74.2320489883,True,0.718237823803,0.544469249135,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,5.0,0.424816844128,0.497379138925,1.0,1200.0
0.0,85.3688988686,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,6.0,0.0,0.0,0.0,1200.0
0.05,85.3688988686,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,6.0,0.0,0.0,0.2,1200.0
0.0625,85.3688988686,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,6.0,0.0,0.0,0.4,1200.0
0.14375,85.3688988686,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,6.0,0.0,0.0,0.6,1200.0
0.2875,85.3688988686,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,6.0,0.0,0.0,0.8,1200.0
0.46875,85.3688988686,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,6.0,0.0,0.0,1.0,1200.0
0.00625,94.2183539867,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,6.0,0.0,0.0,0.0,1200.0
0.41875,94.2183539867,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,6.0,0.0,0.0,0.2,1200.0
0.69375,94.2183539867,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,6.0,0.0,0.0,0.4,1200.0
0.75625,94.2183539867,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,6.0,0.0,0.0,0.6,1200.0
0.85625,94.2183539867,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,6.0,0.0,0.0,0.8,1200.0
0.9,94.2183539867,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,6.0,0.0,0.0,1.0,1200.0
0.0,59.7411561012,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,7.0,0.0,0.0,0.0,1200.0
0.025,59.7411561012,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,7.0,0.0,0.0,0.2,1200.0
0.0625,59.7411561012,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,7.0,0.0,0.0,0.4,1200.0
0.1625,59.7411561012,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,7.0,0.0,0.0,0.6,1200.0
0.3,59.7411561012,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,7.0,0.0,0.0,0.8,1200.0
0.5375,59.7411561012,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,7.0,0.0,0.0,1.0,1200.0
0.0,70.3675448895,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,6.0,0.0,0.0,0.0,1200.0
0.1875,70.3675448895,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,6.0,0.0,0.0,0.2,1200.0
0.34375,70.3675448895,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,6.0,0.0,0.0,0.4,1200.0
0.45625,70.3675448895,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,6.0,0.0,0.0,0.6,1200.0
0.54375,70.3675448895,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,6.0,0.0,0.0,0.8,1200.0
0.60625,70.3675448895,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,6.0,0.0,0.0,1.0,1200.0
0.0,62.3805410862,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,7.0,0.0,0.0,0.0,1200.0
