deadline_success_ratio,execution_time,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.24375,369.251860857,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,7.0,0.0,0.0,0.5,2400.0
0.003125,108.149727821,0.185051546392,0.996954845508,0.0,1.0,4200.0,3880.0,320.0,200.0,deadline,8.0,0.388339376795,0.0543881983149,0.0,2400.0
0.4125,108.149727821,0.185051546392,0.996954845508,0.0,1.0,4200.0,3880.0,320.0,200.0,deadline,8.0,0.388339376795,0.0543881983149,0.2,2400.0
0.68125,108.149727821,0.185051546392,0.996954845508,0.0,1.0,4200.0,3880.0,320.0,200.0,deadline,8.0,0.388339376795,0.0543881983149,0.5,2400.0
0.0,78.4123609066,0.999073803404,0.94416579668,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,8.0,0.0257099799775,0.183304767584,0.0,2400.0
0.0,78.4123609066,0.999073803404,0.94416579668,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,8.0,0.0257099799775,0.183304767584,0.2,2400.0
0.04375,78.4123609066,0.999073803404,0.94416579668,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,8.0,0.0257099799775,0.183304767584,0.5,2400.0
0.009375,342.709532022,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,9.0,0.0,0.0,0.0,2400.0
0.465625,342.709532022,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,9.0,0.0,0.0,0.2,2400.0
0.78125,342.709532022,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,9.0,0.0,0.0,0.5,2400.0
0.0,320.825748205,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,9.0,0.0,0.0,0.0,2400.0
0.11875,320.825748205,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,9.0,0.0,0.0,0.2,2400.0
0.234375,320.825748205,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,9.0,0.0,0.0,0.5,2400.0
0.009375,107.341112852,0.0911082474227,0.783454510454,0.0,1.0,4200.0,3880.0,320.0,200.0,deadline,10.0,0.28765100675,0.411101188613,0.0,2400.0
0.228125,107.341112852,0.0911082474227,0.783454510454,0.0,1.0,4200.0,3880.0,320.0,200.0,deadline,10.0,0.28765100675,0.411101188613,0.2,2400.0
0.4125,107.341112852,0.0911082474227,0.783454510454,0.0,1.0,4200.0,3880.0,320.0,200.0,deadline,10.0,0.28765100675,0.411101188613,0.5,2400.0
0.0,75.8258450031,0.99953330756,0.958035791519,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,10.0,0.0148598299684,0.154533240821,0.0,2400.0
0.003125,75.8258450031,0.99953330756,0.958035791519,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,10.0,0.0148598299684,0.154533240821,0.2,2400.0
0.046875,75.8258450031,0.99953330756,0.958035791519,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,10.0,0.0148598299684,0.154533240821,0.5,2400.0
